fpr,tpr,assay_source,model,auc,optimal_youden_index,num_positive,num_negative
0.22812051649928264,0.47692307692307695,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.2309899569583931,0.47692307692307695,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.2309899569583931,0.4807692307692308,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.23385939741750358,0.4807692307692308,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.23385939741750358,0.4846153846153846,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.23529411764705882,0.4846153846153846,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.23529411764705882,0.49230769230769234,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.2381635581061693,0.49230769230769234,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.2381635581061693,0.5,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.242467718794835,0.5,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.242467718794835,0.5038461538461538,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.25538020086083213,0.5038461538461538,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.25538020086083213,0.5076923076923077,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.2568149210903874,0.5076923076923077,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.2568149210903874,0.5153846153846153,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.26255380200860834,0.5153846153846153,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
0.26255380200860834,0.5192307692307693,MC4R,ESM2_LLR_ALL_PRED,0.6895210241695177,0.4031563845050215,260.0,697.0
